first_name,last_name,dob,company_id,last_active,score,member_since,state
Kim,Holloway,1993/05/17,4,2018/09/21,35,1974,SD
Gabriel,Soto,1978/12/06,10,2018/07/06,94,1971,NM
Janice,Flores,1984/10/12,4,2018/09/15,93,2012,WV
William,Moody,1981/04/01,7,2018/07/10,63,2016,MS
Kevin,Shah,1976/06/02,9,2018/07/22,42,1992,LA
Lisa,Duncan,1996/04/05,0,2018/04/02,68,1988,MT
Ashley,Evans,1970/07/18,7,2018/02/06,37,1997,SC
James,Evans,1959/06/03,6,2018/04/01,82,2007,OH
Zachary,Nelson,1992/02/25,4,2018/02/24,72,1996,HI
Shelby,Miles,1964/04/17,7,2018/02/05,34,1999,MI
Michael,Williams,1988/11/03,1,2018/09/04,38,2009,MN
Deborah,Brown,1987/06/02,20,2018/11/25,97,1991,NV
Tiffany,Craig,1971/12/13,1,2018/04/15,57,1976,ID
Kristin,Miller,1983/12/07,8,2018/03/16,99,2014,OR
Kerry,Graham,1991/06/25,4,2018/11/16,99,1984,SD
Jessica,Hughes,1974/08/20,18,2018/12/12,84,2003,WV
Randy,James,1994/12/25,1,2018/03/15,41,1973,OH
James,Wells,1996/10/07,11,2018/05/16,95,2003,DE
Sean,Miller,1977/08/04,4,2018/06/13,35,1995,HI
Robert,Myers,1973/01/16,5,2018/03/18,37,2008,AK
Mark,Gutierrez,1979/06/21,16,2019/01/01,31,2018,IA
Kelly,Rodriguez,1986/01/09,8,2018/03/06,90,2010,AR
Felicia,Lopez,1985/10/02,17,2018/10/19,53,1971,TX
Holly,Thomas,1965/08/19,15,2018/03/16,81,1985,MT
Mindy,Lee,1959/12/12,19,2018/04/16,46,1980,OH
Kimberly,Kirby,1959/06/29,9,2018/05/27,73,1986,AK
Cody,Burns,1989/07/26,0,2018/05/13,89,1993,MO
Cheryl,Benton,1994/02/13,12,2018/12/24,72,1980,NH
Jennifer,Diaz,1971/01/07,14,2018/07/16,41,2002,KY
Katie,Winters,1965/07/21,9,2018/01/28,88,1985,WY
Wendy,Henry,1993/08/27,19,2018/05/24,43,1977,HI
Lawrence,Campbell,1963/02/14,9,2018/09/07,63,1987,PA
Laura,Burns,1997/04/07,3,2018/07/16,82,1976,NY
Austin,White,1969/10/21,8,2018/03/04,94,1979,AZ
Ashley,Hurst,1962/11/23,8,2018/11/15,37,1975,NE
Mary,Cox,1981/04/24,12,2018/10/30,55,1995,OH
Chad,Patel,1996/08/15,7,2018/02/06,48,1970,CO
Rachael,Wilson,1967/10/12,8,2018/12/07,51,1979,CA
Jackie,Jackson,1987/03/25,13,2018/02/15,66,1992,NV
Kenneth,Stewart,1984/08/30,12,2018/10/16,44,1989,DC
Steven,Castillo,1960/03/05,0,2018/05/17,36,2003,LA
Sara,Gross,1973/11/23,9,2018/09/17,76,2002,MI
Michelle,Peters,1988/07/19,0,2018/07/19,74,2018,MN
Phillip,Wolf,1988/12/06,12,2018/11/22,66,1979,TN
Kevin,Figueroa,1970/05/27,0,2018/08/01,65,2005,FL
Stacy,Farrell,1997/10/23,19,2018/12/11,67,1982,IL
Adrian,Livingston,1990/06/08,3,2018/06/17,89,1999,KS
Nicole,Bowen,1997/11/12,4,2018/11/17,79,1974,OH
Tammy,Fuller,1986/05/22,5,2018/01/18,82,1997,MI
Marcus,Young,1963/03/25,17,2018/07/19,53,1999,IL
Sarah,Brown,1986/10/30,20,2018/10/09,46,1975,VT
Heather,Henderson,1970/10/03,19,2018/05/27,73,2007,SD
William,Jackson,1968/12/27,8,2018/08/02,79,1970,SC
Christopher,Johnson,1988/02/25,11,2018/02/20,66,2013,IL
Jose,Stanley,1979/12/06,4,2018/02/16,74,2005,AL
Marilyn,Carter,1993/02/27,0,2018/08/28,31,1993,WI
Robert,Jones,1983/09/18,1,2018/03/30,60,1991,ID
Jessica,Stevens,1984/03/25,15,2018/05/04,31,1986,OR
Peter,Price,1984/09/06,11,2018/06/07,72,1974,IL
Donald,Williams,1963/01/11,12,2018/12/24,74,1997,NC
Kelly,Cole,1993/11/10,8,2018/12/29,48,2007,LA
Brandon,Grant,1972/11/16,19,2018/10/29,71,1994,IL
Daniel,Thomas,1981/03/04,14,2018/04/12,69,2013,VT
Leslie,Johnson,1965/06/08,15,2018/04/03,38,2000,SD
Valerie,Mclaughlin,1962/01/25,11,2018/04/09,39,1995,MO
Linda,Willis,1978/03/21,2,2018/03/24,93,1982,VA
William,Collins,1987/09/10,11,2018/05/20,39,1972,SC
Anthony,Cook,1965/07/13,19,2018/06/09,71,1977,AZ
Joseph,Duncan,1967/04/27,2,2018/10/21,54,1998,HI
Nicholas,Serrano,1971/05/20,6,2018/02/05,72,2012,AK
John,Wood,1983/03/22,1,2018/08/07,64,1983,AR
Angela,Coleman,1980/05/18,2,2018/12/16,90,1973,AL
John,Cox,1969/11/24,8,2018/12/10,97,1971,ID
Brittney,Miller,1994/10/16,16,2018/12/08,72,1974,MN
Jared,Thomas,1975/08/21,16,2018/08/21,76,1972,MD
Erica,Johnson,1969/05/24,0,2018/10/14,49,2013,HI
David,Doyle,1972/01/07,17,2018/11/20,53,1982,ID
Michelle,Lee,1972/12/14,14,2018/03/06,41,1983,FL
Tyler,Garrett,1980/01/29,4,2018/04/28,53,2011,NJ
Robert,Lynn,1995/03/11,7,2018/04/12,58,1994,DC
Laura,Watts,1993/04/23,10,2018/06/28,35,2011,MI
Emily,Estes,1994/03/22,15,2018/09/24,61,1974,NJ
Sharon,Yang,1982/02/24,12,2018/10/11,81,2011,AK
Robert,Howell,1980/04/28,5,2018/04/21,65,1995,MI
Marie,Jones,1959/01/23,4,2018/05/07,42,2009,ID
Elaine,Hicks,1990/02/13,2,2018/03/25,69,1981,RI
William,May,1982/09/19,11,2018/09/16,54,1994,KY
Natasha,Moore,1973/01/25,14,2018/08/01,52,1994,OH
Christine,Ray,1993/06/11,18,2018/11/24,66,1986,ND
Jessica,Figueroa,1962/08/21,19,2018/11/09,72,2014,CA
James,Ball,1986/04/26,9,2018/01/30,81,1979,KY
Jason,Rogers,1968/05/26,3,2018/08/30,80,2013,GA
Judy,Ward,1963/01/30,12,2019/01/07,80,2002,LA
Victor,Stein,1994/07/10,7,2018/02/02,93,2003,SD
Kevin,Thomas,1979/10/01,11,2018/05/17,37,2005,MT
Tyler,Kelly,1998/06/02,1,2018/08/20,62,1999,OH
Christina,Mendez,1978/12/17,14,2018/11/11,37,2011,KY
Paul,Benton,1994/10/20,18,2018/03/02,86,2009,FL
Amanda,Rice,1973/11/24,13,2018/07/31,64,1991,CA
Alejandro,Silva,1980/02/21,15,2018/07/30,48,2017,ID
Joseph,Fisher,1959/04/05,1,2018/04/05,57,1980,SD
Christopher,Hammond,1959/04/28,17,2018/03/05,65,2013,VT
Heather,Short,1982/12/16,15,2018/12/29,99,1988,KS
Anthony,Morris,1971/03/21,2,2018/03/27,33,2002,VA
Monica,Mueller,1990/04/19,5,2018/08/27,61,1977,NH
Marcus,Rivera,1997/03/17,9,2018/08/23,71,1998,SD
Peter,Medina,1964/10/15,10,2018/04/03,62,2010,VA
Raymond,Dickson,1992/03/29,5,2018/07/28,69,1996,SD
Erica,Willis,1984/02/13,2,2018/10/10,98,1997,WY
Juan,Hernandez,1987/01/29,19,2018/02/17,85,1983,UT
Victoria,Goodwin,1964/11/09,17,2018/01/20,75,1985,MI
Brittany,Elliott,1967/03/07,11,2018/11/16,75,2012,VA
Michael,Logan,1978/07/09,20,2018/10/27,98,2008,NE
Joshua,Martin,1962/10/13,4,2018/04/07,38,2014,LA
Nancy,Holden,1996/11/14,7,2018/04/11,78,1996,KY
Kenneth,Johnson,1998/01/02,7,2018/12/27,54,1998,AZ
Bryan,Brown,1989/09/29,19,2018/10/17,43,1984,OH
Kent,Boyd,1974/09/05,6,2018/03/19,98,1992,ME
Barbara,Johnson,1993/06/02,1,2018/01/16,38,1987,MD
Laura,Gibson,1996/07/20,8,2018/11/21,50,1992,CO
Patrick,Mack,1980/05/31,16,2018/06/07,49,2004,NY
Kevin,Carpenter,1981/07/29,20,2018/09/06,83,1978,NJ
Tamara,Ortiz,1976/10/16,15,2018/05/18,40,2013,RI
Michael,Randall,1976/01/14,15,2018/12/05,81,1970,CT
Mary,Cox,1991/07/11,20,2018/06/24,85,1972,WY
Janice,Vaughn,1993/11/12,15,2018/06/14,69,2000,WI
Andrew,Sullivan,1982/10/10,16,2018/02/12,55,1990,SC
Jennifer,Novak,1970/12/11,10,2018/11/06,77,1988,FL
Norma,Thornton,1974/04/15,16,2018/10/21,44,2002,NE
Mia,Davis,1989/09/04,17,2018/10/07,61,1994,NV
Lawrence,Hamilton,1993/06/01,16,2018/03/03,73,1976,MS
Jennifer,Singh,1967/11/18,8,2018/03/18,54,2010,NJ
Samuel,Hanna,1968/09/12,5,2018/08/03,97,2008,SD
William,Ball,1986/05/31,19,2018/07/16,44,2006,MD
Debra,Byrd,1980/07/05,5,2018/05/15,51,1980,RI
Lisa,Carter,1969/11/26,2,2018/07/04,75,1971,SC
Kathryn,Clements,1960/04/25,7,2018/08/25,43,1981,ME
Javier,Moran,1994/10/20,10,2018/08/27,83,1993,HI
Ernest,Gillespie,1988/08/10,9,2018/03/17,65,2004,ID
David,Torres,1971/08/10,16,2018/02/15,94,1994,VT
Jessica,Howell,1970/02/23,18,2018/06/02,75,1996,MS
Joseph,Howard,1989/06/03,6,2018/10/15,43,2007,ME
Jamie,Jensen,1992/02/14,4,2018/01/17,84,2018,KS
Billy,James,1988/05/11,4,2018/03/28,61,2012,SC
Jason,Clark,1978/02/15,7,2018/07/14,62,2003,VT
Kenneth,Miller,1992/09/13,8,2018/04/08,39,2001,SD
Laura,Johnson,1988/10/08,18,2018/05/13,50,2015,ID
Jason,Wheeler,1973/10/11,3,2018/03/20,55,2004,PA
Bill,Glover,1965/01/15,11,2018/12/07,31,1986,AL
Lisa,Baker,1982/05/04,0,2018/09/03,54,2009,IA
Lisa,Orozco,1972/08/21,2,2018/09/14,75,2000,NJ
Nathan,Jones,1966/09/08,11,2018/02/24,74,2014,NY
Barbara,Scott,1992/06/18,14,2018/12/06,73,1989,WY
Sandra,Ray,1964/06/07,0,2018/08/22,92,1972,NV
Shawn,Petersen,1995/02/09,7,2018/04/08,60,1972,GA
John,Camacho,1969/09/01,2,2018/10/30,64,2010,WI
Crystal,Morgan,1990/12/30,7,2018/05/31,32,2010,VA
Cheryl,Cannon,1987/07/10,2,2018/04/19,94,1994,SC
Hunter,Pope,1960/12/15,13,2018/10/11,84,2011,CO
Anthony,White,1998/01/11,9,2018/07/12,34,1971,AZ
Debra,Coleman,1994/06/29,17,2018/09/18,31,1971,ME
Rick,Gibson,1980/03/28,8,2018/06/24,72,2007,MN
William,Wu,1963/10/28,6,2018/03/11,75,1998,VT
Paul,Davenport,1972/08/22,3,2018/03/17,75,1999,WV
Joseph,White,1971/09/21,11,2018/08/23,49,1980,RI
Tiffany,Mcdonald,1962/10/22,13,2018/07/27,33,1970,GA
Daniel,Mcguire,1987/03/13,19,2018/06/18,49,1995,CO
Jose,Wade,1965/10/15,17,2018/06/09,39,2011,PA
Ashley,Ramirez,1985/12/17,19,2018/12/02,38,1976,CO
Ricky,Obrien,1961/07/15,11,2018/02/18,62,2002,PA
Elaine,Andrews,1981/09/17,2,2019/01/03,96,1986,CT
Anna,Valentine,1992/07/11,2,2018/10/12,93,2011,VT
Shaun,Clark,1984/11/14,1,2018/08/04,87,1997,ID
Leslie,Andrews,1981/05/06,2,2018/12/02,83,1988,MN
Amanda,Sexton,1988/11/04,5,2018/10/26,95,2014,AR
Michael,Armstrong,1976/11/30,17,2018/12/25,36,1971,TN
Dylan,Trevino,1967/08/30,13,2018/02/16,43,2006,LA
Dustin,Johnson,1984/04/15,15,2018/02/03,69,1975,CT
Janet,Davis,1964/09/15,13,2019/01/08,58,1995,TN
William,Cunningham,1981/08/04,3,2018/10/02,65,1994,WV
Joan,Johnson,1985/02/09,20,2018/01/30,57,1975,DE
Melissa,Mora,1972/01/14,20,2018/02/13,59,2004,ND
Dustin,Hartman,1973/12/08,10,2018/08/12,99,1985,LA
Regina,Martinez,1974/08/17,14,2018/03/11,67,1973,ME
Ashley,Allison,1979/12/05,1,2018/04/15,94,1996,HI
Kim,Bryant,1976/03/25,3,2019/01/02,37,1997,CT
Billy,Hurst,1996/05/16,1,2018/12/28,33,1985,KY
Robert,Smith,1964/08/07,14,2018/11/10,71,1981,IA
Jennifer,Nolan,1980/03/14,20,2018/09/24,45,1996,OR
Amber,Ford,1966/06/24,5,2018/10/17,70,2017,TN
Teresa,Chang,1972/08/03,19,2018/06/01,78,2004,SC
Heather,Cohen,1973/02/24,1,2018/05/17,50,2013,LA
Zachary,Douglas,1986/12/11,10,2018/02/25,87,1995,MI
Matthew,Moon,1969/07/10,17,2018/02/10,61,2018,PA
Deborah,Reyes,1993/05/20,12,2018/09/27,52,1973,VT
Pamela,Davidson,1966/08/21,12,2018/09/26,91,2001,MA
Paige,Hartman,1969/05/28,5,2018/03/31,36,1990,KY
Jennifer,Holmes,1980/05/28,15,2018/05/16,46,2008,MA
Joseph,Robertson,1978/11/22,7,2018/09/12,76,1987,VT
Gloria,Raymond,1960/01/09,12,2018/08/24,54,1986,OK
Natalie,Brown,1978/08/05,8,2018/08/23,84,2001,OH
Amy,Williams,1986/11/06,2,2018/03/01,38,1988,DC
Stephen,Reed,1988/11/28,9,2018/05/27,76,1989,KY
Brenda,Barry,1976/05/13,12,2018/08/31,59,1994,MO
Joshua,Green,1960/10/22,5,2018/09/28,53,1990,TX
James,Pitts,1974/12/08,2,2018/06/02,86,2015,HI
Michael,Smith,1965/01/23,20,2018/04/25,77,1979,NM
Laura,Hernandez,1969/01/17,4,2018/09/19,84,1978,MT
Margaret,Nelson,1964/11/12,14,2018/03/13,60,1974,IN
Brian,Atkins,1977/03/17,9,2018/11/05,69,1999,WY
Amber,Beasley,1998/11/25,6,2018/02/20,62,1992,GA
Mary,Fuller,1979/07/02,20,2018/08/12,32,1980,WA
Jose,Miranda,1982/04/17,7,2018/10/03,78,2010,CO
Jennifer,Berry,1965/11/26,10,2018/07/03,98,1977,IA
William,Hanson,1987/09/06,16,2018/04/16,70,1974,NE
Ryan,Turner,1963/12/12,15,2018/11/07,39,2018,DC
Monica,Galvan,1990/01/01,2,2018/07/26,52,1987,CT
Robert,Middleton,1971/03/11,17,2018/12/13,65,1997,MD
Brad,Price,1986/12/08,7,2018/05/31,43,1986,MN
Katherine,Gray,1983/12/10,0,2018/03/02,41,1996,IL
Mary,Santiago,1995/09/17,2,2018/04/29,70,2008,NC
Jessica,Bishop,1992/06/25,19,2018/06/24,77,1998,IN
Jermaine,Estrada,1975/10/19,0,2018/07/25,64,1996,NM
Jill,Jennings,1991/12/23,18,2018/01/21,35,1992,DE
Scott,Sullivan,1970/04/10,17,2018/06/25,94,1989,AR
Paula,Cox,1966/06/21,5,2018/08/24,60,1985,RI
Michael,Mendez,1962/02/11,14,2018/06/26,97,2008,CO
Kathryn,Martin,1965/09/13,1,2018/07/28,63,1982,DC
Adam,Hudson,1998/10/25,12,2018/08/21,58,2003,KY
Holly,Garcia,1968/12/05,10,2018/08/03,32,1995,IL
Desiree,Miller,1984/12/17,11,2018/07/14,88,1986,CA
Joseph,Buck,1993/12/03,20,2018/09/05,68,1992,OK
Kelsey,Smith,1972/03/28,20,2018/01/21,89,2001,AZ
Margaret,Hoffman,1995/04/20,12,2018/02/09,89,2003,WV
Elizabeth,Mcintyre,1977/01/22,2,2018/07/13,43,1996,ND
Christina,Knox,1994/03/16,5,2018/11/13,82,2016,MO
Jeremy,Johnson,1987/02/18,12,2018/08/09,91,1977,OR
Rachel,Guerra,1973/01/30,16,2018/04/28,60,2018,AK
Dawn,Williams,1981/04/23,2,2018/06/20,33,2004,MO
Benjamin,Baxter,1991/10/14,8,2018/01/24,72,2008,UT
Tracy,Hernandez,1966/10/06,16,2018/11/01,67,2002,AL
Brad,Larson,1983/04/14,18,2018/07/14,44,1986,LA
Robert,Baird,1962/01/10,10,2018/08/12,33,2015,RI
Gregory,Hayes,1984/06/11,11,2018/12/16,94,2016,WY
Maria,Olson,1972/04/21,5,2018/09/08,51,2003,WY
Gary,Campbell,1968/09/06,14,2018/12/17,88,2009,NC
Dustin,Powers,1994/05/17,3,2018/02/17,74,2008,ND
Natasha,Webb,1982/01/02,12,2018/01/23,90,2005,UT
Terri,Robbins,1966/01/28,14,2018/07/30,43,2001,UT
Steven,Salazar,1987/01/06,7,2018/12/19,79,1996,DE
David,Lane,1966/07/29,3,2018/06/24,63,2011,NM
Sarah,Taylor,1971/03/06,20,2018/10/19,81,2002,UT
Caleb,Lee,1995/08/28,5,2018/10/21,62,1997,IN
Cynthia,Morris,1978/04/14,17,2018/08/16,92,1978,OK
Cindy,Riggs,1989/02/19,1,2018/06/02,88,2014,WA
Cassandra,Walker,1985/04/01,15,2018/01/10,71,2018,VT
James,Rivera,1968/06/06,11,2018/12/10,30,1979,AR
Christine,Conley,1982/06/28,4,2018/02/17,60,2002,PA
Cynthia,Wheeler,1964/05/31,4,2018/06/22,54,1987,NV
Brenda,Garrett,1994/06/16,16,2018/01/19,89,1971,FL
David,Wright,1998/12/09,10,2018/05/30,68,2016,AK
Julia,Campbell,1959/01/13,19,2018/10/24,51,1979,VA
Russell,Savage,1993/05/16,11,2018/10/12,93,1985,IL
Nicholas,Davis,1978/11/19,18,2018/11/25,73,2004,MO
Ashley,Lawson,1969/07/03,18,2018/01/29,84,1994,CO
Hailey,Elliott,1979/08/20,6,2018/07/31,48,2008,ND
Loretta,Young,1984/02/07,3,2018/05/01,86,1973,ID
Courtney,Guzman,1966/01/12,1,2018/03/19,41,1993,VA
Lisa,Jacobs,1985/06/11,16,2018/05/03,40,1970,OH
Bailey,Lowe,1975/02/06,12,2018/08/07,62,1990,PA
Matthew,Carter,1997/07/05,20,2018/03/18,66,1983,NM
Timothy,Peterson,1976/06/04,15,2018/09/06,91,2006,AK
Paula,Harris,1975/03/12,5,2018/10/02,81,1993,IN
Kimberly,Hensley,1962/09/13,6,2018/12/30,62,1982,FL
Michael,Wise,1994/03/17,4,2018/09/23,36,1979,MD
Jason,Macias,1960/07/23,15,2019/01/07,57,2008,IA
Michael,Powell,1966/04/19,2,2018/09/03,67,2016,OK
Patricia,Lawrence,1995/05/21,4,2018/08/20,97,1971,DC
Jeffrey,Mcgrath,1991/03/22,13,2018/05/17,77,1993,PA
Taylor,Marquez,1991/12/23,4,2018/12/05,60,2003,NH
Matthew,Butler,1977/07/07,4,2018/02/08,78,1977,OR
Lisa,Garcia,1975/01/06,3,2018/09/12,35,1975,NM
Rachael,Garcia,1987/11/16,19,2018/11/08,92,1974,NJ
Christine,Collins,1994/04/04,14,2018/01/13,93,2002,MA
Kyle,Wall,1979/04/10,11,2018/08/12,34,1990,NE
Cheryl,Perez,1998/06/16,18,2018/11/26,46,1990,UT
Jon,Nguyen,1979/01/29,3,2018/06/06,65,2002,MN
Victoria,Morris,1960/03/07,0,2018/11/01,58,2000,NV
Cheryl,Turner,1974/06/06,2,2018/07/02,90,1979,DC
Jaime,Jackson,1994/05/05,15,2018/10/05,77,2003,AK
Paul,Taylor,1978/05/30,4,2018/03/27,49,1971,TX
Noah,Wade,1973/09/21,4,2018/01/10,89,1983,MA
Karen,Gibbs,1983/02/06,20,2018/08/25,82,1978,DE
Bryan,Robinson,1994/10/29,11,2018/11/27,43,1984,VA
Richard,Nelson,1989/02/12,8,2018/11/26,36,2014,NM
Jennifer,Zimmerman,1972/12/02,2,2018/07/03,61,1982,MS
Aaron,Taylor,1968/05/24,2,2018/07/07,91,1976,IL
Lauren,Wilson,1976/06/19,17,2018/05/07,93,1994,IA
Deborah,Schneider,1961/05/10,16,2018/10/09,31,2018,VA
Margaret,Valdez,1967/03/28,4,2018/06/03,69,1995,OR
Bruce,Campos,1964/01/09,13,2018/09/13,85,2017,AK
Lindsay,Ferguson,1985/05/24,12,2018/03/18,90,1975,SC
Jeff,Wright,1985/09/28,19,2018/12/29,76,1978,DE
Edward,Parker,1970/07/26,14,2018/05/19,46,1972,ND
Christopher,White,1974/08/20,15,2018/09/17,84,1995,NH
Amanda,Monroe,1997/04/05,13,2018/05/09,98,1970,GA
Joshua,Lopez,1995/05/17,17,2018/07/03,48,1990,IL
Jason,Hill,1994/11/15,12,2018/12/11,41,1987,MO
James,Lee,1993/05/11,7,2018/10/06,51,1984,OH
Nathan,Ross,1966/07/27,8,2018/08/31,94,1991,VT
Mark,Hutchinson,1977/05/12,18,2018/01/20,42,1995,MS
Billy,Garcia,1973/06/09,2,2018/11/06,34,1996,WA
Alec,Ward,1994/06/19,17,2018/06/24,59,1973,FL
Frank,Medina,1964/07/30,7,2018/02/12,96,1977,TN
Robert,Booker,1984/11/13,15,2018/10/13,93,1991,ND
Stephanie,Vaughan,1961/07/13,11,2018/08/04,91,1973,TN
Donald,Merritt,1989/07/04,0,2018/11/14,33,1977,VT
David,Wolfe,1961/03/24,2,2018/11/03,44,2011,ND
Kenneth,Solomon,1997/07/27,0,2018/03/10,43,1995,CA
Mitchell,Duncan,1984/12/06,16,2018/05/18,62,1984,UT
David,Carr,1971/09/03,1,2018/09/15,68,2003,CA
Susan,Smith,1961/04/01,1,2018/05/06,39,1996,DE
Mark,Davis,1985/12/27,8,2018/12/08,79,1979,NY
Carolyn,Garcia,1963/12/31,10,2018/04/12,92,2004,OH
Raymond,Patton,1961/09/16,1,2018/06/15,99,1988,WI
Valerie,Houston,1971/01/21,14,2018/09/08,65,1997,AL
Andre,Camacho,1984/10/15,17,2018/04/14,39,2011,NE
Christina,Dodson,1976/10/27,20,2018/05/10,60,1992,MD
Curtis,Kline,1981/05/05,14,2018/08/20,93,1972,NE
Jared,Davis,1961/01/18,0,2018/06/26,95,1986,KS
Alexander,Mclean,1998/06/22,11,2018/02/19,31,1996,WI
Kelsey,Pitts,1982/03/20,4,2018/02/24,86,2004,MN
Lisa,Chung,1987/07/27,17,2018/03/19,54,1981,MD
Dylan,Mcdonald,1969/03/08,2,2018/03/25,48,1980,KS
Victoria,Kane,1993/05/10,14,2018/07/13,73,1983,VT
Frank,Pearson,1990/09/13,14,2018/02/22,35,2012,MT
Randy,Davis,1971/02/15,0,2018/03/02,72,1995,WY
Jesse,Martin,1985/01/06,16,2018/08/22,73,1975,FL
Christian,Moore,1983/09/15,1,2018/04/25,66,1991,MN
Michael,Miller,1984/05/12,4,2018/09/01,40,1971,KS
Charles,Rodriguez,1973/02/15,13,2018/04/19,34,2002,MD
Tiffany,Sullivan,1990/11/11,3,2018/08/22,87,2013,NE
Stephen,Murphy,1963/10/14,14,2018/05/02,71,1994,CT
Miranda,Wood,1966/11/06,9,2018/08/14,69,2000,NE
Elizabeth,Good,1990/11/09,17,2018/03/31,82,2017,AK
Emma,Kelly,1985/11/12,10,2018/09/14,39,1982,LA
Laura,Bean,1998/04/27,19,2018/05/27,68,1973,RI
Brad,Carr,1971/02/27,19,2018/12/01,44,1991,TX
Tina,Martin,1986/08/16,9,2018/01/23,97,2014,RI
Morgan,Flynn,1987/02/20,14,2018/10/27,52,1981,MD
Samantha,Nolan,1982/04/19,0,2018/01/12,67,1972,WA
Tami,Riley,1967/05/22,19,2018/04/22,95,1990,SD
Ricardo,Newton,1981/01/11,0,2018/09/28,94,1994,MD
Christopher,Hernandez,1965/08/09,5,2018/02/11,40,2008,MI
Mark,Andrews,1995/01/05,14,2018/03/07,67,2008,IA
Jonathan,Francis,1998/09/03,20,2018/02/10,81,1984,DC
Patricia,Stewart,1981/04/25,20,2018/07/21,53,2016,CT
Andrew,Ortega,1976/09/27,16,2018/10/05,71,1995,HI
Brenda,Shaw,1966/10/09,11,2018/04/13,89,2008,IA
Kathryn,Newman,1978/09/15,0,2018/05/12,37,2013,TX
Amy,Norris,1992/05/25,18,2018/01/30,53,1975,DC
Michael,Garcia,1979/11/22,6,2018/02/23,35,2008,SD
Dylan,Allison,1973/03/04,2,2018/09/10,45,1986,VT
Cheryl,Oneill,1998/07/10,9,2018/04/19,94,1971,DE
Thomas,Young,1969/11/22,18,2018/05/01,58,1975,OR
Amanda,Reynolds,1959/05/06,4,2018/08/22,72,2012,NV
Jeffrey,Mcbride,1991/03/09,16,2018/05/17,40,2013,AL
Paul,Kent,1998/01/30,16,2018/04/19,37,1977,SD
William,Woods,1978/06/02,18,2018/06/11,96,2018,MI
Matthew,Thompson,1962/11/14,17,2018/10/28,79,2018,OR
Miguel,Le,1973/02/18,1,2018/08/09,39,2009,ME
Jason,Clark,1961/07/08,7,2018/10/17,76,2007,WV
Megan,Smith,1994/10/10,11,2018/09/02,92,2008,VA
Gabriela,Sanchez,1960/11/05,20,2018/12/07,37,2005,WI
Charles,Guzman,1971/09/17,11,2018/04/18,71,1979,SC
Jason,Hall,1965/08/14,0,2018/06/26,65,2018,AL
Dale,Contreras,1968/01/13,10,2018/06/26,93,2001,AR
Zachary,Hart,1986/06/30,3,2018/07/24,60,2009,AR
James,Baker,1978/03/17,7,2018/11/02,34,1993,RI
Kelly,Sanchez,1995/02/25,9,2018/08/24,83,1999,NY
Patrick,Vance,1970/06/14,7,2018/02/17,98,1972,ID
Katherine,Cook,1975/04/26,17,2018/05/29,48,2008,AR
Jessica,Turner,1991/02/25,1,2018/07/28,36,1987,AL
Kelly,Miller,1984/02/05,10,2018/01/27,72,1995,MN
Caitlin,Cowan,1966/12/26,19,2018/06/02,39,1970,WA
Larry,Johnson,1994/06/16,18,2018/04/11,84,2017,CA
John,Davis,1973/08/24,10,2018/11/20,39,2007,OH
Morgan,Castro,1960/01/30,12,2018/05/19,55,2011,DE
Barry,Rios,1979/10/25,9,2019/01/08,79,1999,MN
Hannah,Benitez,1965/08/31,6,2018/07/15,77,1975,ID
Christina,Martin,1965/01/06,20,2018/08/04,76,1996,AR
Kenneth,Blankenship,1972/06/21,19,2018/07/18,38,2018,WV
Michael,Robles,1988/10/13,5,2018/09/04,34,1973,WI
Kimberly,Silva,1982/07/09,13,2018/10/05,62,2003,TX
Pamela,Meyer,1995/04/07,4,2018/06/30,62,1999,LA
Joe,Carrillo,1995/03/21,3,2018/01/15,91,1995,OK
Loretta,Chen,1966/09/23,5,2018/09/03,51,2006,AL
Thomas,Bradley,1984/06/20,7,2018/05/22,61,2009,DC
Ryan,Randall,1969/12/05,20,2018/06/29,63,1980,SD
David,Clements,1977/06/22,2,2018/05/16,50,2004,AL
Theresa,Manning,1997/05/25,2,2018/07/08,96,1990,MA
William,Townsend,1993/09/17,13,2018/10/18,96,1995,CO
Kimberly,Robinson,1969/05/26,2,2018/12/07,33,2007,WV
Corey,Keith,1976/08/01,1,2018/06/13,93,1999,MO
Nathan,Miller,1985/08/23,0,2018/02/27,85,1996,LA
Peter,Bryant,1966/03/20,1,2018/05/21,97,1984,MI
Monica,Riley,1964/10/25,10,2018/06/25,32,2015,AR
Michael,Cooper,1983/10/30,15,2018/12/06,51,1970,TN
Charles,Giles,1968/02/16,6,2018/10/11,67,1997,ME
James,Scott,1986/04/19,16,2018/12/25,39,1999,UT
Gary,Miller,1969/07/11,16,2018/11/17,93,1989,IA
Nathaniel,Parker,1984/06/18,2,2018/10/24,42,1989,DE
Mary,Guzman,1993/04/25,10,2018/10/17,45,1974,IA
Jeremiah,Carey,1982/10/02,15,2018/01/31,63,1993,NJ
Roger,Boyle,1971/10/18,1,2018/03/24,33,1975,PA
Brian,Rubio,1960/06/29,8,2019/01/01,81,1994,TN
Stephanie,Booth,1967/04/09,13,2018/03/11,67,1997,SC
Nancy,Cooper,1969/01/18,7,2018/07/01,35,1972,AK
Brandon,Moore,1971/09/14,2,2018/12/25,98,2009,ME
Ruben,King,1963/08/25,2,2018/12/10,97,2005,CO
Jeremy,Khan,1977/11/27,7,2018/11/05,35,1994,MA
